codigo_municipio,internet_access_rate,labor_force_participation_rate,pct_afro_colombian,pct_age_18_29,pct_age_30_54,pct_age_55_plus,pct_female,pct_indigenous,pct_rural_disperso,pct_school_attendance,persons_per_household,poblacion_afrocolombiana,poblacion_indigena,poblacion_rural_dispersa,poblacion_total,rooms_per_household,years_schooling_promedio
15296,0.019797979797979797,0.38362806617227607,0.0018202502844141069,0.20393120393120392,0.457002457002457,0.33906633906633904,0.4901023890784983,0.0,0.6994311717861206,0.2830328476166955,3.0310344827586206,8.0,0.0,3074.0,4395.0,1.6868055555555554,2.9455922865013773
15299,0.12392871718133587,0.5048239675016927,0.0022622834924001414,0.18081326490327676,0.43476115278326094,0.3844255823134623,0.527112053729233,0.00021208907741251324,0.22439024390243903,0.2545901513405547,2.693582578531509,32.0,3.0,3174.0,14145.0,1.9409823335274703,3.6347035233457463
15317,0.03195488721804511,0.3786472148541114,0.0005586592178770949,0.18359375,0.38203125,0.434375,0.5106145251396648,0.0,0.6536312849162011,0.22378908645003065,2.6133333333333333,1.0,0.0,1170.0,1790.0,1.6279761904761905,3.409090909090909
15322,0.1419501133786848,0.5343962208444051,0.0008617505847593254,0.1591989137813985,0.4548540393754243,0.3859470468431772,0.5273913578727071,0.00012310722639418935,0.19598670441954943,0.2687599787120809,2.644151565074135,7.0,1.0,1592.0,8123.0,1.981769970169042,3.780229369234605
15325,0.028804347826086957,0.4349123461395002,0.00032133676092544985,0.10294728102947281,0.36695724366957244,0.5300954753009548,0.49839331619537275,0.00032133676092544985,0.6696658097686375,0.19311276164753544,2.3908668730650153,1.0,1.0,2084.0,3112.0,1.6586687306501549,3.328682673588579
15332,0.032171581769437,0.375,0.0012751849018107625,0.22009966777408638,0.44933554817275745,0.33056478405315615,0.49757714868655956,0.20657995409334354,0.6880897730170875,0.2384200056834328,2.76056338028169,5.0,810.0,2698.0,3921.0,1.532394366197183,4.268185348174994
15362,0.08081896551724138,0.4692355500310752,0.0030864197530864196,0.22462686567164178,0.4507462686567164,0.3246268656716418,0.5030864197530864,0.0051440329218107,0.4038065843621399,0.31445849367784495,2.741889985895628,6.0,10.0,785.0,1944.0,1.885269121813031,3.6964656964656966
15367,0.028585154936343983,0.38541871921182264,0.00031580609505763463,0.16871663959155256,0.4472035275005802,0.38407983290786724,0.5076582978051476,0.0,0.7340912679614716,0.2463792809677969,2.921723019916628,2.0,0.0,4649.0,6333.0,1.8389791183294664,3.311993645750596
15368,0.0068560235063663075,0.3072100313479624,0.001694915254237288,0.22147931466778104,0.43292937735060594,0.345591307981613,0.481638418079096,0.0,0.6771186440677966,0.24103035878564857,2.8072957969865184,6.0,0.0,2397.0,3540.0,1.4497991967871486,3.3009764503159102
15377,0.02056555269922879,0.4755357864941367,0.0,0.19155555555555556,0.42933333333333334,0.3791111111111111,0.4640650406504065,0.0003252032520325203,0.6507317073170732,0.19867086393844002,2.7727682596934176,0.0,1.0,2001.0,3075.0,1.6097560975609757,3.467391304347826
15380,0.07334963325183375,0.3848454636091725,0.0,0.1388888888888889,0.3900462962962963,0.4710648148148148,0.49434782608695654,0.0,0.5930434782608696,0.20623836126629422,2.532150776053215,0.0,0.0,1364.0,2300.0,1.6585365853658536,3.0628295254833042
15401,0.03313840155945419,0.5348557692307693,0.0010460251046025104,0.15615615615615616,0.4804804804804805,0.3633633633633634,0.47280334728033474,0.0,0.6569037656903766,0.24669603524229075,2.476683937823834,1.0,0.0,628.0,956.0,1.8181818181818181,3.6234177215189876
15403,0.023652365236523653,0.3127147766323024,0.00034818941504178273,0.17196531791907516,0.394990366088632,0.43304431599229287,0.49303621169916434,0.0,0.5379526462395543,0.24592707525213345,2.4878923766816143,1.0,0.0,1545.0,2872.0,1.5992779783393503,3.28556338028169
15407,0.17633659386305775,0.6133801052367828,0.002846036373733167,0.23574032115062554,0.4774899024726628,0.28676977637671164,0.5119394696654171,0.0012494793835901709,0.4475912814105234,0.2561445965363382,2.945293146160198,41.0,18.0,6448.0,14406.0,1.9248291571753986,3.9832738470151865
15425,0.022843822843822845,0.46930560214693057,0.0011210762331838565,0.15512572533849128,0.402321083172147,0.4425531914893617,0.4941143497757848,0.0002802690582959641,0.6779708520179372,0.22790556900726391,2.56081573197378,4.0,1.0,2419.0,3568.0,1.9403636363636363,3.365460712266817
15442,0.01081282624906786,0.37065018315018317,0.0014942099364960778,0.16716826265389878,0.47633378932968534,0.3564979480164159,0.4480762047067613,0.002054538662682107,0.7896899514381771,0.25173990853052297,3.0011210762331837,8.0,11.0,4228.0,5354.0,2.031478358628443,3.3679864890223308
15455,0.14131254714609,0.5241379310344828,0.0025380710659898475,0.1776403743315508,0.4496991978609626,0.37266042780748665,0.5004834421078076,0.00024172105390379503,0.4005317863185883,0.2437946718648473,2.594620253164557,21.0,2.0,3314.0,8274.0,1.8490625993009215,3.6096459096459097
15464,0.019522776572668113,0.3212376933895921,0.0011627906976744186,0.21468926553672316,0.4378531073446328,0.3474576271186441,0.5179069767441861,0.0,0.5367441860465116,0.2894802912377605,3.0260380014074597,5.0,0.0,2308.0,4300.0,1.787188612099644,3.203147017379051
15466,0.02693714665779847,0.44679527069072805,0.0012836970474967907,0.2101669195751138,0.4336115326251897,0.3562215477996965,0.528369704749679,0.0,0.4025673940949936,0.26481994459833796,2.874538745387454,5.0,0.0,1568.0,3895.0,1.8715867158671586,3.4310880829015544
15469,0.12284759701876125,0.5116318948270935,0.0014869531849577898,0.18627651592660802,0.4445126526157834,0.36921083145760863,0.5053722179585571,4.7966231772831926e-05,0.46839025326170375,0.25022095139069406,2.820278384279476,31.0,1.0,9765.0,20848.0,1.9941168422492817,3.7950720279381094
15476,0.032972972972972976,0.3139075922916183,0.001142204454597373,0.2516110134739309,0.46690099589923845,0.2814879906268307,0.5063773082048353,0.0,0.8587473824481249,0.2972636815920398,3.672522839072382,6.0,0.0,4511.0,5253.0,2.044943820224719,3.12901376146789
15480,0.11496571198063735,0.5513626834381551,0.0022828307100804996,0.23037662794790567,0.48028863076381556,0.2893347412882788,0.4557250991229124,0.0012014898474107894,0.3547999519404061,0.2744991878722252,2.8381461675579325,19.0,10.0,2953.0,8323.0,1.7915472779369628,3.4350187039942077
15491,0.1712860310421286,0.49592456448777367,0.0008873114463176575,0.23154395228317198,0.48459958932238195,0.28385645839444607,0.5190771960958296,0.0,0.1853798375537506,0.29284978667059,3.150075252633842,13.0,0.0,2716.0,14651.0,2.279049676025918,3.9939912977415566
15494,0.02822422579380635,0.43535496003761165,0.0,0.16840882694541232,0.47038327526132406,0.3612078977932636,0.48517412935323384,0.0,0.8029850746268656,0.2361615729856807,3.0425273390036454,0.0,0.0,4035.0,5025.0,1.8549571603427173,3.173834766953391
15500,0.18144499178981938,0.5270042194092827,0.003932785126921702,0.2121684867394696,0.453458138325533,0.3343733749349974,0.489095459420808,0.0,0.8569896317483018,0.2840690978886756,2.9946466809421843,11.0,0.0,2397.0,2797.0,1.8811563169164882,3.5795536357091433
15507,0.04890510948905109,0.5429405702507729,0.0010004287551807919,0.20970575318401405,0.505270092226614,0.28502415458937197,0.4869229669858511,0.0002858367871945119,0.45333714449049595,0.2799691833590139,2.9036144578313254,7.0,2.0,3172.0,6997.0,2.103448275862069,3.308423326133909
15511,0.014492753623188406,0.4265085095410005,0.0008791208791208791,0.10166468489892984,0.3882282996432818,0.5101070154577884,0.48307692307692307,0.0,0.7767032967032967,0.2122619600557362,2.4846153846153847,2.0,0.0,1767.0,2275.0,1.592755214050494,3.158990256864482
15514,0.040372670807453416,0.4740710494079216,0.004095563139931741,0.2125984251968504,0.43799212598425197,0.3494094488188976,0.46996587030716724,0.0,0.5116040955631399,0.2533136966126657,2.6785714285714284,12.0,0.0,1499.0,2930.0,1.8900091659028415,3.310522696011004
15516,0.17617086619669156,0.49660467628675053,0.0013487042805304904,0.21198844038407755,0.47655448867344086,0.3114570709424816,0.5181272277704634,0.0002568960534343791,0.36604476413731096,0.2977489057180574,3.056516610969137,42.0,8.0,11399.0,31141.0,2.106761565836299,3.8715653079828103
15518,0.05948372615039282,0.5826086956521739,0.002575991756826378,0.23716012084592145,0.46827794561933533,0.2945619335347432,0.48377125193199383,0.0,0.3323029366306028,0.2564534231200898,2.7610872675250357,5.0,0.0,645.0,1941.0,2.0602582496413198,3.489073881373569
15522,0.039755351681957186,0.38074074074074077,0.0036496350364963502,0.17006200177147918,0.449955713020372,0.3799822852081488,0.5079075425790754,0.0006082725060827251,0.5194647201946472,0.24126344086021506,2.948998178506375,6.0,1.0,854.0,1644.0,1.790909090909091,3.6009882643607165
15531,0.02264908256880734,0.491025641025641,0.001101494885916601,0.14943566591422122,0.46817155756207673,0.382392776523702,0.4778914240755311,0.00015735641227380016,0.6807238394964594,0.25166002656042497,2.6120016440608302,7.0,1.0,4326.0,6355.0,1.8240626287597856,3.784776072163317
15533,0.024623803009575923,0.37589073634204273,0.00048520135856380397,0.2756155679110405,0.4932486100079428,0.23113582208101668,0.46676370693837943,0.0,0.7389616690926735,0.2999472851871376,3.2766295707472177,1.0,0.0,1523.0,2061.0,1.784688995215311,3.3497320993667805
15537,0.0709366391184573,0.40644038294168844,0.00024709661477637757,0.1884508990318119,0.4367219917012448,0.3748271092669433,0.5082777365950086,0.0,0.3429701013096121,0.2692001062981664,2.817294281729428,1.0,0.0,1388.0,4047.0,2.0489168413696714,3.6279591328183405
15542,0.027079843662758236,0.4154187465335552,0.0006056935190793458,0.18668496911461907,0.44086021505376344,0.3724548158316175,0.4904603270745003,0.0,0.6600545124167171,0.27123064384678075,3.0588235294117645,4.0,0.0,4359.0,6604.0,1.75139146567718,3.084859584859585
15550,0.028785982478097622,0.3872271624898949,0.0006321112515802782,0.26632653061224487,0.46938775510204084,0.2642857142857143,0.4664981036662453,0.0,0.6675094816687737,0.3022284122562674,2.9080882352941178,1.0,0.0,1056.0,1582.0,1.674721189591078,3.1290734824281152
15572,0.22152124141439838,0.5498114788437369,0.03677652733118971,0.2402916737324063,0.5075122943869764,0.2521960318806173,0.5036843515541265,0.005984280100035727,0.12649607002500893,0.28451499467571384,2.952176825184193,1647.0,268.0,5665.0,44784.0,1.8069562881890822,3.4866406143499797
15580,0.011690209449585971,0.3156267566048342,0.0011921793037672865,0.17159361196058442,0.46143391097519537,0.3669724770642202,0.4530281354315689,0.0002384358607534573,0.587029089175012,0.22320525783619818,2.4816568047337277,5.0,1.0,2462.0,4194.0,1.7143709004174121,3.5250419362568897
15599,0.08246767012931948,0.48769759450171823,0.00213747328158398,0.21274792337684353,0.47058823529411764,0.3166638413290388,0.5050061874226572,0.0001124985937675779,0.535155810552368,0.29171832382841556,3.1843165994869915,19.0,1.0,4757.0,8889.0,2.0498899486427,3.589996597482137
15600,0.024083985179086043,0.6007815043959622,0.0012308533916849016,0.23403411344704483,0.4692582308607695,0.29670765569218566,0.4722374179431072,0.002188183807439825,0.6861323851203501,0.24086524408067816,2.921968787515006,9.0,16.0,5017.0,7312.0,1.6910764305722288,3.340633608815427
15621,0.013480392156862746,0.30355276907001044,0.004932735426008968,0.14890885750962773,0.3979460847240051,0.45314505776636715,0.48834080717488787,0.0,0.7022421524663677,0.2562741312741313,2.4994350282485875,11.0,0.0,1566.0,2230.0,1.887243735763098,3.409049773755656
15632,0.01913795972707605,0.4144531670072051,0.0011647701818833438,0.2025537634408602,0.4571236559139785,0.3403225806451613,0.5104381327838007,8.959770629871875e-05,0.9078935579249171,0.2725415815582142,3.277826725403818,13.0,1.0,10133.0,11161.0,2.090748379493223,3.3611666363801564
15638,0.064,0.6388119808708784,0.002488077959776073,0.27897271268057783,0.48154093097913325,0.23948635634028892,0.49056603773584906,0.00020733982998133942,0.49181007671573707,0.26549072817729535,3.1667760998030205,12.0,1.0,2372.0,4823.0,1.972018654230513,3.3160859586897558
15646,0.054029580440688195,0.5151216767477845,0.0014251510660129973,0.266900080797199,0.5012119579854565,0.23188796121734445,0.49663664348420933,0.0015961691939345571,0.581803671189146,0.3020042325407693,3.4837617055190275,25.0,28.0,10206.0,17542.0,2.0971049457177324,3.2338236984254682
15660,0.042492917847025496,0.38367658276125094,0.0,0.1901840490797546,0.4084136722173532,0.4014022787028922,0.4815521628498728,0.0,0.561704834605598,0.24029952348536418,2.382262996941896,0.0,0.0,883.0,1572.0,1.6585365853658536,3.561740243122201
15664,0.02077431539187913,0.49058084772370486,0.00021468441391155003,0.14652122641509435,0.4528301886792453,0.40064858490566035,0.4761700300558179,0.0,0.7969085444396736,0.19812828121433462,2.785885167464115,1.0,0.0,3712.0,4658.0,1.898802395209581,3.3684324324324324
15667,0.05744485294117647,0.5370997136162458,0.0008789277081960009,0.1866836572156738,0.4501433577572475,0.3631729850270787,0.4895627334651725,0.0008789277081960009,0.42540101076686443,0.24148533585619678,2.5732122587968216,4.0,4.0,1936.0,4551.0,1.8998815165876777,3.3488785254274926
15673,0.019042717447246525,0.30710934680620716,0.0018143332325370426,0.1571550255536627,0.36115843270868825,0.4816865417376491,0.5013607499244028,0.0,0.6483217417599032,0.2462686567164179,2.762740183792815,6.0,0.0,2144.0,3307.0,1.6820469798657718,3.352493917274939
15676,0.03303964757709251,0.4411764705882353,0.002412961047914512,0.1633587786259542,0.44732824427480916,0.3893129770992366,0.489831092726646,0.0,0.859358841778697,0.2727272727272727,2.921450151057402,7.0,0.0,2493.0,2901.0,1.870837537840565,3.1370100589663545
15681,0.024513947590870666,0.4757766673908321,0.001370097619455386,0.1755983350676379,0.5015608740894901,0.322840790842872,0.4569275560883713,0.00017126220243192326,0.6281897585202946,0.27356406480117823,2.8493887530562345,8.0,1.0,3668.0,5839.0,1.9911980440097798,3.339550949913644
15686,0.05070118662351672,0.5022049744222967,0.0005859947260474656,0.20366774541531824,0.4740021574973031,0.32233009708737864,0.4827131555815998,0.0001464986815118664,0.6106065045414591,0.2435734687400825,2.8331946755407653,4.0,1.0,4168.0,6826.0,1.8176519567027478,3.4157170341867693
15690,0.12920962199312716,0.5287136294027565,0.012222579607590866,0.17776757005052826,0.46164446485989896,0.3605879650895728,0.48472177549051143,0.0,0.3608877452557092,0.26204506065857885,2.6458511548331907,38.0,0.0,1122.0,3109.0,1.7519247219846021,3.526452450503083
15693,0.1503686457120683,0.4596286938371965,0.006973254479653986,0.22106452422796888,0.45869947275922673,0.3202360030128044,0.47682937593785857,0.0007061523523700238,0.38979609850825314,0.29651623119556614,2.677443237907206,79.0,8.0,4416.0,11329.0,2.153311833291987,3.769751693002257
15696,0.018886198547215495,0.515970515970516,0.0033795201081446434,0.17915465898174832,0.42315081652257447,0.3976945244956772,0.4967894558972626,0.0023656640757012504,0.6556269009800608,0.235445836403832,2.8333333333333335,10.0,7.0,1940.0,2959.0,1.8958130477117818,3.306247866165927
15720,0.01410039481105471,0.20127981384525886,0.0,0.13859416445623343,0.40119363395225466,0.46021220159151194,0.49259624876604147,0.0004935834155972359,0.6604146100691016,0.22571893651654912,2.4398496240601504,0.0,1.0,1338.0,2026.0,1.4278544542032623,3.3178873941205778
15723,0.045174537987679675,0.3063973063973064,0.0,0.15977961432506887,0.44490358126721763,0.3953168044077135,0.5286259541984732,0.0,0.7175572519083969,0.27840327533265097,2.7116883116883117,0.0,0.0,752.0,1048.0,1.6223958333333333,3.4532304725168754
15740,0.010444743935309973,0.4222222222222222,0.0012031884493908858,0.22593130140299952,0.45379777455249154,0.32027092404450896,0.48277936531809296,0.0,0.8321552113099714,0.2939344262295082,3.4237899073120492,8.0,0.0,5533.0,6649.0,1.924304840370752,2.9265016601267733
15753,0.09482020547945205,0.46312603192074847,0.0017568517217146872,0.17417900837089503,0.42916934964584674,0.3966516419832582,0.5242445537596627,0.00035137034434293746,0.27149215272897637,0.26207775653282345,2.6074622263336416,15.0,3.0,2318.0,8538.0,1.8870718913915459,4.038187009279087
15755,0.007744191856107919,0.3366176997491938,0.0011215477358755082,0.2010287183883412,0.4541363051864552,0.3448349764252036,0.4716108229356512,0.0,0.803729146221786,0.2493894993894994,2.944191814799504,8.0,0.0,5733.0,7133.0,1.5758577924762298,3.018822530427399
15757,0.0314498933901919,0.4423421954004241,0.0011985617259288853,0.22144147761493677,0.4717928126882152,0.306765709696848,0.5035290984152351,0.0011985617259288853,0.4178985217738714,0.312237509051412,2.9069406746801087,9.0,9.0,3138.0,7509.0,1.8092283830942226,3.3721368903260576
15759,0.34257041381019243,0.5272417876583506,0.0018512061895037438,0.22657634918585132,0.4809171059273782,0.2925065448867705,0.5251697630788132,0.00039846590626089557,0.10137636765120951,0.2967525703156846,2.882855281885509,223.0,48.0,12212.0,120462.0,2.2042426154704984,4.21903899686096
15761,0.03825503355704698,0.376953125,0.00042069835927639884,0.1108719052744887,0.3789020452099031,0.5102260495156081,0.5103071098022718,0.0,0.7488430795119899,0.18692022263450836,2.281853281853282,1.0,0.0,1780.0,2377.0,1.817391304347826,3.5
15762,0.018739352640545145,0.4101796407185629,0.0003866976024748647,0.22983870967741934,0.4544930875576037,0.315668202764977,0.48453209590100543,0.0,0.8232791956689869,0.24120603015075376,2.7896440129449838,1.0,0.0,2129.0,2586.0,1.7891304347826087,2.987534086482275
15763,0.014866204162537165,0.4450648958647751,0.0001257387149503332,0.2030622009569378,0.4602870813397129,0.33665071770334926,0.48899786244184584,0.0,0.8374198415692191,0.24015213257267046,3.0945525291828795,1.0,0.0,6660.0,7953.0,1.83984375,3.046914516944866
15764,0.0256941566514712,0.4432196339434276,0.0005081300813008131,0.21849865951742628,0.47238605898123326,0.3091152815013405,0.5018631436314364,0.0005081300813008131,0.752710027100271,0.3099112426035503,3.4438565549676663,3.0,3.0,4444.0,5904.0,1.923394225103123,3.1354663036078967
15774,0.020951302378255945,0.329490022172949,0.0,0.1726844583987441,0.40397697540554683,0.42333856619570903,0.4825831702544031,0.0,0.773385518590998,0.2107216494845361,2.5601202404809618,0.0,0.0,1976.0,2555.0,1.6495983935742973,3.3950276243093924
15776,0.030122476001324065,0.5091024555461473,0.0013900955690703736,0.20467242254951754,0.4664804469273743,0.32884713052310816,0.49904430929626414,0.0008688097306689834,0.6380538662033015,0.261372110365399,2.9588688946015425,8.0,5.0,3672.0,5755.0,1.865974025974026,3.3235345581802274
15778,0.023663038334122102,0.35989286909943086,0.0,0.15003837298541828,0.3821949347659248,0.46776669224865697,0.5115681233933161,0.00028563267637817766,0.8063410454155956,0.20642618975447105,2.6592818945760124,0.0,1.0,2823.0,3501.0,1.7415902140672783,3.4135554279149916
15790,0.017879948914431672,0.3700728094401205,0.0005825242718446602,0.18881916714204222,0.4637763833428408,0.34740444951511695,0.4974757281553398,0.0001941747572815534,0.6766990291262136,0.27092465038614066,2.775377969762419,3.0,1.0,3485.0,5150.0,1.8480737927292459,3.1931573802541546
15798,0.03784520968291851,0.41182398387638564,0.011268419531927188,0.12960122699386503,0.39493865030674846,0.4754601226993865,0.5073678127708755,0.001444669170759896,0.6876625252817105,0.2125,2.497084548104956,39.0,5.0,2380.0,3461.0,1.6880466472303206,3.2619669277632726
15804,0.022446457990115323,0.35507893952934166,0.0007532011046949536,0.15482826829706886,0.4198885092609243,0.42528322244200684,0.5051468742154155,0.00025106703489831785,0.790735626412252,0.23826227738801942,2.8243867756843226,6.0,2.0,6299.0,7966.0,1.77568432278706,3.1858172165339402
15806,0.10677864427114576,0.49375600384245916,0.0015422298829719677,0.22327206834066787,0.4657002329795496,0.3110276986797825,0.5083915449514651,0.0003628776195228159,0.5458586591671959,0.2732943469785575,3.0439226519337015,17.0,4.0,6017.0,11023.0,2.1079136690647484,3.892327412561802
15808,0.04132231404958678,0.44082710074791026,0.003485535029627048,0.18696741854636592,0.43909774436090226,0.37393483709273184,0.5005228302544441,0.0003485535029627048,0.7466016033461136,0.26743752331219695,2.6989651928504235,10.0,1.0,2142.0,2869.0,1.7841658812441092,3.5366795366795367
15810,0.021423635107118175,0.41641452344931923,0.0006341154090044388,0.18045454545454545,0.4527272727272727,0.3668181818181818,0.4885859226379201,0.0,0.7003804692454026,0.26951547779273216,2.7189655172413794,2.0,0.0,2209.0,3154.0,1.606896551724138,3.5749840459476707
15814,0.03509234828496042,0.5060068649885584,0.0013782014471115194,0.22680782343441594,0.46222860218912615,0.31096357437645794,0.49293671758355345,0.0,0.5170552429080051,0.2746035741253461,3.167333575845762,12.0,0.0,4502.0,8707.0,1.8994535519125684,3.016639704183037
15816,0.02216494845360825,0.41676104190260477,0.0023674242424242425,0.1631430584918957,0.4675828047921071,0.3692741367159972,0.4810606060606061,0.00023674242424242425,0.8562973484848485,0.23485816509072324,3.0630891950688905,10.0,1.0,3617.0,4224.0,1.8540305010893245,3.075660242683797
15820,0.03260869565217391,0.44857142857142857,0.0008496176720475786,0.2351938645078824,0.4478057094162761,0.3170004260758415,0.5177003681676579,0.0,0.5921835174171622,0.30070357907617007,3.012798634812287,3.0,0.0,2091.0,3531.0,1.7929854576561164,3.381387382243791
15822,0.011560693641618497,0.4050013590649633,0.0,0.2040319777546055,0.4765380604796663,0.3194299617657282,0.49337748344370863,0.0,0.830242825607064,0.2796549245147376,3.1545961002785514,0.0,0.0,3761.0,4530.0,1.8971308607417774,2.9551708832667556
15832,0.028892455858747994,0.46110210696920584,0.000655307994757536,0.20288461538461539,0.45384615384615384,0.34326923076923077,0.4567496723460026,0.001965923984272608,0.8355176933158585,0.2576512455516014,2.901140684410646,1.0,3.0,1275.0,1526.0,1.7129277566539924,3.233972240581626
15835,0.04709141274238227,0.3641513251062108,0.0005122950819672131,0.143520782396088,0.4308068459657702,0.4256723716381418,0.5051229508196722,0.00017076502732240437,0.6463456284153005,0.2527833546267567,2.8519061583577714,3.0,1.0,3785.0,5856.0,1.8100832109642682,3.3461869512824927
15837,0.054834437086092716,0.4236822001527884,0.0013490311503556536,0.21104428649535265,0.44723892837616186,0.3417167851284855,0.5129997547216091,0.0007358351729212656,0.7164581800343389,0.25919019712306873,3.125911708253359,11.0,6.0,5842.0,8154.0,1.9558541266794627,3.3053048101891926
15839,0.01981132075471698,0.3118421052631579,0.002229654403567447,0.20276872964169382,0.4511400651465798,0.34609120521172637,0.5150501672240803,0.0,0.8400222965440357,0.25185643564356436,3.0304054054054053,4.0,0.0,1507.0,1794.0,1.8777589134125636,3.230190861769809
15842,0.018802966101694914,0.4001809954751131,0.0008689355539464157,0.16124260355029585,0.45963651732882504,0.3791208791208791,0.4844315713251267,0.0002896451846488052,0.8534395365677045,0.2500781983109165,2.8450762257931603,6.0,2.0,5893.0,6905.0,1.85519238725693,3.1910342806914738
15861,0.030130147976466393,0.5201060917180014,0.0006435926773455377,0.21987429562201993,0.4874295622019939,0.2926961421759861,0.5039330663615561,0.0,0.7461384439359268,0.26334904566880457,3.179522184300341,9.0,0.0,10434.0,13984.0,2.0123175182481754,3.064866029739243
15879,0.003367003367003367,0.3146167557932264,0.000774593338497289,0.1489841986455982,0.4345372460496614,0.4164785553047404,0.4817970565453137,0.0,0.8400464756003099,0.24201474201474202,2.7438894792773647,2.0,0.0,2169.0,2582.0,1.828723404255319,2.95404984423676
15897,0.01798120147118921,0.2664804469273743,0.001860032550569635,0.16695001700102005,0.4277456647398844,0.4053043182590955,0.4931411299697745,0.00023250406882120437,0.7472680771913508,0.2491271820448878,2.7003792667509483,8.0,1.0,3214.0,4301.0,1.7512658227848101,3.5362657931679924
17001,0.5577164564310639,0.5405001600796842,0.012089322638324226,0.22145371780386763,0.44651634982233795,0.3320299323737944,0.5277772228271185,0.010248828776633469,0.04006133314686991,0.2515279673676052,2.8932795345233395,4841.0,4104.0,16042.0,400436.0,2.2025233768330814,4.366367149709516
17013,0.11781076066790352,0.5165654018113035,0.002365778292777134,0.1915264463363947,0.46778842930884224,0.340685124354763,0.500193124758594,0.003138277327153341,0.41845307068366167,0.20605397520058352,2.9511143062544933,49.0,65.0,8667.0,20712.0,2.053245071233271,3.21207400194742
17042,0.14015452379233156,0.49902497562439063,0.008833422401056239,0.1977021461088229,0.4509863429438543,0.35131151094732277,0.5019647291817296,0.029015120555782592,0.3949262833611015,0.22369620253164557,2.897511520737327,281.0,923.0,12563.0,31811.0,2.079010522429389,3.3536264919112293
17050,0.14498319731156986,0.47760823719141543,0.0009133346864217577,0.17290732976724013,0.4451351742084719,0.38195749602428797,0.525065963060686,0.00020296326364927948,0.33570123807590824,0.23116400960908495,2.925771971496437,9.0,2.0,3308.0,9854.0,2.0274544911966577,3.163116936309646
17088,0.05336069779374038,0.4891290843583054,0.0037151702786377707,0.20875113947128532,0.44515344879975693,0.34609541172895775,0.49122807017543857,0.10990712074303406,0.43374613003095974,0.26151095216808223,3.0563112938943373,36.0,1065.0,4203.0,9690.0,2.0142360012654223,3.3123572170301143
17174,0.33609679587721264,0.5108186919552059,0.003031928058741028,0.2169207789645746,0.4546402502606882,0.3284389707747372,0.5198622225888953,0.0017119049583367708,0.07926326210708687,0.23194777218473173,3.045271122320303,147.0,83.0,3843.0,48484.0,2.2202490046135375,3.676487122363572
17272,0.0782122905027933,0.4973874098034337,0.004672897196261682,0.16402877697841728,0.44575539568345324,0.3902158273381295,0.49667705088265834,0.02035306334371755,0.5152647975077882,0.21519823788546255,2.8415607449009754,45.0,196.0,4962.0,9630.0,1.9979216152019001,3.3337863265732803
17380,0.23935363229015982,0.5497699963269376,0.017188779977966723,0.21979547263783145,0.4757608540344145,0.30444367332775407,0.5147594700714669,0.006285133188328013,0.04403830400271179,0.26117466866716676,2.988536574815071,1217.0,445.0,3118.0,70802.0,1.9821994529587983,3.643055852771239
17388,0.03934426229508197,0.4843817787418655,0.0015023474178403756,0.1700332395806699,0.43773970851444644,0.39222705190488366,0.48976525821596245,0.003004694835680751,0.39511737089201876,0.19908693926161175,2.7991587802313354,8.0,16.0,2104.0,5325.0,1.9584866001050971,3.4987719629699603
17433,0.1543108182317408,0.4906199618935952,0.003992257440116139,0.19092790617454294,0.4575715764056571,0.35150051741979993,0.49334623759980645,0.0050205661746915075,0.3988628115170578,0.2360244409776391,2.838809564768622,66.0,83.0,6594.0,16532.0,2.041537400896243,3.3481522136845956
17442,0.09494640122511486,0.513663535439795,0.11149086623453153,0.2723261560183551,0.48340981291916696,0.24426403106247793,0.48874484384207423,0.24832056570418384,0.4287566293459045,0.2332695984703633,3.163683818046234,946.0,2107.0,3638.0,8485.0,1.9376400298730396,3.2207191171235316
17444,0.08887171561051005,0.47645316171212587,0.0014819693726329656,0.1856308828785893,0.4543071607291791,0.3600619563922316,0.4925901531368352,0.00041165815906471265,0.5234645150666887,0.23996082272282077,2.7806169429097607,18.0,5.0,6358.0,12146.0,1.9251324579589957,3.2851452282157676
17446,0.07657247037374658,0.5144175317185697,0.002402691013935608,0.18556701030927836,0.474914089347079,0.3395189003436426,0.47092743873137916,0.0,0.4608361364728496,0.20936213991769548,2.789544235924933,5.0,0.0,959.0,2081.0,1.9838926174496645,3.152173913043478
17486,0.1152727695707805,0.48840964133317954,0.003708221517443279,0.20037042118260392,0.44711208670599534,0.35251749211140077,0.49768236155159795,0.004928031227128568,0.3816540619663332,0.23028589381087025,3.1636617967050045,76.0,101.0,7822.0,20495.0,2.0987057539373146,3.402415079520911
17495,0.12729498164014688,0.4636363636363636,0.004202386955790889,0.2310077519379845,0.48992248062015503,0.27906976744186046,0.5015969070432006,0.0013447638258530846,0.2623970415195831,0.30345201518163745,3.016742770167428,25.0,8.0,1561.0,5949.0,1.9715591670898933,3.4770114942528734
17513,0.11876731301939059,0.4776921698620319,0.0019676101104888753,0.17847397675593735,0.43678625568468926,0.38473976755937345,0.4947025881640684,0.004919025276222189,0.4065385197517784,0.18211172102034226,2.823148348088966,26.0,65.0,5372.0,13214.0,2.0138768430182132,3.3936340737348294
